product_name;category;shop_name;province;city;campaign_name;campaign_type;review_text;delivery_status
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Not worth buying, poor quality.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product exceeded my expectations.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is as advertised.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is good for the price.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is of high quality and durable.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is stylish and trendy.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is very good quality.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product is worth every penny.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product quality is top-notch.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Product stopped working after a week.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Quality could be better.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Received a defective item.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Seller was responsive and helpful.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Very affordable and decent quality.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Very good item, recommend seller.;Delivered
Belt;Fashion;FamilyDee;Samut Sakhon;Samut Sakhon;No Campaign;No Campaign;Works well, very happy with purchase.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Good customer service experience.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Highly recommend this product.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item arrived defective.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is fragile, handle with care.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is great, highly recommend.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;No Review;Not Available
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is amazing quality.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is durable and sturdy.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is exactly as pictured.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is excellent.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is worth buying.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product looks exactly like the picture.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very good quality for price.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very happy with seller communication.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very happy with this purchase.;Delivered
Belt;Fashion;FamilyKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Works as described, very happy.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Good customer service experience.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Good value for money.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Highly recommend this seller.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Highly recommended for this price.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Item fits perfectly.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Item is fragile, handle with care.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Item is okay for the price.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Item was missing accessories.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;No Review;Not Available
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Not as described, misleading listing.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Not satisfied, product broke quickly.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Product is as advertised.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Product is durable and sturdy.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Product is exactly as described.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Product is good, but shipping slow.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Product is okay, acceptable quality.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Product is perfect for gifting.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Product quality is top-notch.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Very comfortable and well-made.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;No Campaign;No Campaign;Very nice design, looks premium.;Delivered
Belt;Fashion;FamilySabaiTalad;Bangkok;Bangkok;Songkran Sale;bundle;Item feels cheap.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Highly recommend this product.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item feels solid and premium.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is exactly as shown.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is fragile, arrived broken.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;No Review;Not Available
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is durable and sturdy.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is exactly as described.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Product is worth every penny.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Belt;Fashion;KhongDeeBaan;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Works exactly as described.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;10.10 Sale;discount;Size runs large, order smaller size.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;11.11 Sale;bundle;No Review;Not Available
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Exceeded expectations, will order again.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Excellent customer service.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Good packaging, arrived safely.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Highly recommend this seller.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived damaged, but seller replaced quickly.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived defective.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item does not match description.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item feels cheap.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item is not worth the price.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item is okay for the price.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item is perfect, love it.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item not as advertised.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item not working properly.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Item was missing accessories.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;No Review;Not Available
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Not as described, misleading listing.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Not satisfied, product broke quickly.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Not worth the money.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Packaging was poor, box was damaged.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product arrived as advertised.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product exceeded expectations.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product is as advertised.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product is excellent.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product is perfect for gifting.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product is stylish and practical.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product is stylish and trendy.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product is worth every penny.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product looks exactly like photo.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product works as described.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Product works as expected.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Quality could be better.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Very cheap material, disappointed.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Very comfortable and well-made.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Very good item, recommend seller.;Delivered
Belt;Fashion;KhongStarThong;Bangkok;Bangkok;No Campaign;No Campaign;Very impressed with quality.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;10.10 Sale;discount;Works perfectly, no issues.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Colors are vibrant and true.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Excellent packaging, item safe.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item not as advertised.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;No Review;Not Available
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Not satisfied, product broke quickly.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is comfortable to wear.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product is worth buying.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product looks exactly like picture.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product looks exactly like the picture.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Quality could be better.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very happy with the product.;Delivered
Belt;Fashion;MongkolKhongSuk;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Very satisfied, will buy again.;Delivered
Belt;Fashion;MongkolStar;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Exceeded expectations, will order again.;Delivered
Belt;Fashion;MongkolStar;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Excellent packaging, item safe.;Delivered
Belt;Fashion;MongkolStar;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Good customer service experience.;Delivered
Belt;Fashion;MongkolStar;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Belt;Fashion;MongkolStar;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Belt;Fashion;MongkolStar;Samut Prakan;Samut Prakan;No Campaign;No Campaign;No Review;Not Available
Belt;Fashion;MongkolStar;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product arrived as advertised.;Delivered
Belt;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item fits perfectly.;Delivered
Belt;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Belt;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Item looks nice, okay quality.;Delivered
Belt;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;No Review;Not Available
Belt;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Product works as described.;Delivered
Belt;Fashion;MongkolStarKhong;Pathum Thani;Pathum Thani;No Campaign;No Campaign;Works as described, very happy.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Exceeded expectations, will order again.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Good customer service experience.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Good performance, worth the price.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Good value for money.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Great fit, very comfortable.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item broke after first use.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item does not function as advertised.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is comfortable to use.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is fragile, handle with care.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is okay for the price.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Item not working properly.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;No Review;Not Available
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Not worth buying, poor quality.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Packaging was poor, box was damaged.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product arrived as advertised.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product exceeded my expectations.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Product is of high quality and durable.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Quality could be better.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Received wrong item, had to return.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very cheap material, disappointed.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Very comfortable and well-made.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Works as described, very happy.;Delivered
Belt;Fashion;MongkolThongMongkol;Samut Prakan;Samut Prakan;No Campaign;No Campaign;Works well, very happy with purchase.;Delivered
Belt;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Battery life is as advertised.;Delivered
Belt;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Easy to use and setup.;Delivered
Belt;Fashion;SabaiFamilyStar;Nakhon Pathom;Nakhon Pathom;No Campaign;No Campaign;Exceeded expectations, will order again.;Delivered
